,sentence,word,sense,context,sym_context,sem_context,sns_context
108, p00/d1712,Mary,female.n.02,"['Tom', 'and', 'Mary', 'detest', 'each~other', '.']","['tom', 'and', 'mary', 'detest', 'each~other', '.']","['PER', 'GRP', 'PER', 'ENS', 'REF', 'NIL']","['male.n.02', 'O', 'female.n.02', 'detest.v.01', 'O', 'O']"
109, p00/d1712,detest,detest.v.01,"['Tom', 'and', 'Mary', 'detest', 'each~other', '.']","['tom', 'and', 'mary', 'detest', 'each~other', '.']","['PER', 'GRP', 'PER', 'ENS', 'REF', 'NIL']","['male.n.02', 'O', 'female.n.02', 'detest.v.01', 'O', 'O']"
110, p10/d2267,buy,buy.v.01,"['I', ""'ll"", 'buy', 'him', 'a', 'pencil']","['speaker', 'will', 'buy', 'male', 'a', 'pencil']","['PRO', 'FUT', 'EXS', 'PRO', 'DIS', 'CON']","['O', 'O', 'buy.v.01', 'male.n.02', 'O', 'pencil.n.01']"
111, p10/d2267,him,male.n.02,"['I', ""'ll"", 'buy', 'him', 'a', 'pencil', '.']","['speaker', 'will', 'buy', 'male', 'a', 'pencil', '.']","['PRO', 'FUT', 'EXS', 'PRO', 'DIS', 'CON', 'NIL']","['O', 'O', 'buy.v.01', 'male.n.02', 'O', 'pencil.n.01', 'O']"
112, p10/d2267,pencil,pencil.n.01,"['buy', 'him', 'a', 'pencil', '.']","['buy', 'male', 'a', 'pencil', '.']","['EXS', 'PRO', 'DIS', 'CON', 'NIL']","['buy.v.01', 'male.n.02', 'O', 'pencil.n.01', 'O']"
113, p00/d2114,storm,storm.n.01,"['The', 'storm', 'let', 'up', '.']","['the', 'storm', 'let~up', 'up', '.']","['DEF', 'CON', 'EPS', 'REL', 'NIL']","['O', 'storm.n.01', 'let_up.v.01', 'O', 'O']"
114, p00/d2114,let,let_up.v.01,"['The', 'storm', 'let', 'up', '.']","['the', 'storm', 'let~up', 'up', '.']","['DEF', 'CON', 'EPS', 'REL', 'NIL']","['O', 'storm.n.01', 'let_up.v.01', 'O', 'O']"
115, p30/d2987,Tom,male.n.02,"['Tom', 'and', 'Mary', 'went']","['tom', 'and', 'mary', 'go']","['PER', 'GRP', 'PER', 'PST']","['male.n.02', 'O', 'female.n.02', 'O']"
116, p30/d2987,Mary,female.n.02,"['Tom', 'and', 'Mary', 'went', 'hunting', 'for']","['tom', 'and', 'mary', 'go', 'hunt', 'for']","['PER', 'GRP', 'PER', 'PST', 'EXG', 'REL']","['male.n.02', 'O', 'female.n.02', 'O', 'hunt.v.06', 'O']"
117, p30/d2987,hunting,hunt.v.06,"['and', 'Mary', 'went', 'hunting', 'for', 'Easter~eggs', '.']","['and', 'mary', 'go', 'hunt', 'for', 'easter~egg', '.']","['GRP', 'PER', 'PST', 'EXG', 'REL', 'CON', 'NIL']","['O', 'female.n.02', 'O', 'hunt.v.06', 'O', 'easter_egg.n.01', 'O']"
118, p30/d2987,Easter~eggs,easter_egg.n.01,"['went', 'hunting', 'for', 'Easter~eggs', '.']","['go', 'hunt', 'for', 'easter~egg', '.']","['PST', 'EXG', 'REL', 'CON', 'NIL']","['O', 'hunt.v.06', 'O', 'easter_egg.n.01', 'O']"
119, p00/d1795,needed,need.v.01,"['I', 'needed', 'it', '.']","['speaker', 'need', 'entity', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['O', 'need.v.01', 'entity.n.01', 'O']"
120, p00/d1795,it,entity.n.01,"['I', 'needed', 'it', '.']","['speaker', 'need', 'entity', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['O', 'need.v.01', 'entity.n.01', 'O']"
121, p10/d0714,Reform,reform.n.01,"['Reform', 'allows', 'home', 'schooling']","['reform', 'allow', 'home', 'schooling']","['CON', 'ENS', 'CON', 'CON']","['reform.n.01', 'allow.v.01', 'home.n.02', 'schooling.n.01']"
122, p10/d0714,allows,allow.v.01,"['Reform', 'allows', 'home', 'schooling', '.']","['reform', 'allow', 'home', 'schooling', '.']","['CON', 'ENS', 'CON', 'CON', 'NIL']","['reform.n.01', 'allow.v.01', 'home.n.02', 'schooling.n.01', 'O']"
123, p10/d0714,home,home.n.02,"['Reform', 'allows', 'home', 'schooling', '.']","['reform', 'allow', 'home', 'schooling', '.']","['CON', 'ENS', 'CON', 'CON', 'NIL']","['reform.n.01', 'allow.v.01', 'home.n.02', 'schooling.n.01', 'O']"
124, p10/d0714,schooling,schooling.n.01,"['Reform', 'allows', 'home', 'schooling', '.']","['reform', 'allow', 'home', 'schooling', '.']","['CON', 'ENS', 'CON', 'CON', 'NIL']","['reform.n.01', 'allow.v.01', 'home.n.02', 'schooling.n.01', 'O']"
125, p10/d1680,Tom,male.n.02,"['Tom', 'rolled', 'over', 'in']","['tom', 'roll~over', 'over', 'in']","['PER', 'EPS', 'REL', 'REL']","['male.n.02', 'roll_over.v.01', 'O', 'O']"
126, p10/d1680,rolled,roll_over.v.01,"['Tom', 'rolled', 'over', 'in', 'bed']","['tom', 'roll~over', 'over', 'in', 'bed']","['PER', 'EPS', 'REL', 'REL', 'CON']","['male.n.02', 'roll_over.v.01', 'O', 'O', 'bed.n.01']"
127, p10/d1680,bed,bed.n.01,"['rolled', 'over', 'in', 'bed', '.']","['roll~over', 'over', 'in', 'bed', '.']","['EPS', 'REL', 'REL', 'CON', 'NIL']","['roll_over.v.01', 'O', 'O', 'bed.n.01', 'O']"
128, p30/d0839,He,male.n.02,"['He', 'is', 'a', 'scientist']","['male', 'be', 'a', 'scientist']","['PRO', 'ENS', 'DIS', 'ROL']","['male.n.02', 'be.v.08', 'O', 'scientist.n.01']"
129, p30/d0839,is,be.v.08,"['He', 'is', 'a', 'scientist', '.']","['male', 'be', 'a', 'scientist', '.']","['PRO', 'ENS', 'DIS', 'ROL', 'NIL']","['male.n.02', 'be.v.08', 'O', 'scientist.n.01', 'O']"
130, p30/d0839,scientist,scientist.n.01,"['He', 'is', 'a', 'scientist', '.']","['male', 'be', 'a', 'scientist', '.']","['PRO', 'ENS', 'DIS', 'ROL', 'NIL']","['male.n.02', 'be.v.08', 'O', 'scientist.n.01', 'O']"
131, p10/d2171,One,person.n.01,"['One', 'can', 'not', 'not']","['person', 'can', 'not', 'not']","['AND', 'POS', 'NOT', 'NOT']","['person.n.01', 'O', 'O', 'O']"
132, p10/d2171,communicate,communicate.v.01,"['can', 'not', 'not', 'communicate', '.']","['can', 'not', 'not', 'communicate', '.']","['POS', 'NOT', 'NOT', 'EXS', 'NIL']","['O', 'O', 'O', 'communicate.v.01', 'O']"
133, p20/d1884,lonely,lonely.a.01,"['I', 'was', 'not', 'lonely', '.']","['speaker', 'be', 'not', 'lonely', '.']","['PRO', 'PST', 'NOT', 'IST', 'NIL']","['O', 'O', 'O', 'lonely.a.01', 'O']"
134, p00/d0927,Tom,male.n.02,"['Tom', 'used', 'a', 'toothpick']","['tom', 'use', 'a', 'toothpick']","['PER', 'EPS', 'DIS', 'CON']","['male.n.02', 'use.v.01', 'O', 'toothpick.n.01']"
135, p00/d0927,used,use.v.01,"['Tom', 'used', 'a', 'toothpick', '.']","['tom', 'use', 'a', 'toothpick', '.']","['PER', 'EPS', 'DIS', 'CON', 'NIL']","['male.n.02', 'use.v.01', 'O', 'toothpick.n.01', 'O']"
136, p00/d0927,toothpick,toothpick.n.01,"['Tom', 'used', 'a', 'toothpick', '.']","['tom', 'use', 'a', 'toothpick', '.']","['PER', 'EPS', 'DIS', 'CON', 'NIL']","['male.n.02', 'use.v.01', 'O', 'toothpick.n.01', 'O']"
137, p10/d3276,Push,push.v.02,"['Push', 'the', 'button', '.']","['push', 'the', 'button', '.']","['EXS', 'DEF', 'CON', 'NIL']","['push.v.02', 'O', 'button.n.07', 'O']"
138, p10/d3276,button,button.n.07,"['Push', 'the', 'button', '.']","['push', 'the', 'button', '.']","['EXS', 'DEF', 'CON', 'NIL']","['push.v.02', 'O', 'button.n.07', 'O']"
139, p00/d0895,Where,location.n.01,"['Where', 'are', 'the', 'parking~metres']","['location', 'be', 'the', 'parking~meter']","['QUE', 'ENS', 'DEF', 'CON']","['location.n.01', 'be.v.03', 'O', 'parking_meter.n.01']"
140, p00/d0895,are,be.v.03,"['Where', 'are', 'the', 'parking~metres', '?']","['location', 'be', 'the', 'parking~meter', '?']","['QUE', 'ENS', 'DEF', 'CON', 'QUE']","['location.n.01', 'be.v.03', 'O', 'parking_meter.n.01', 'O']"
141, p00/d0895,parking~metres,parking_meter.n.01,"['Where', 'are', 'the', 'parking~metres', '?']","['location', 'be', 'the', 'parking~meter', '?']","['QUE', 'ENS', 'DEF', 'CON', 'QUE']","['location.n.01', 'be.v.03', 'O', 'parking_meter.n.01', 'O']"
142, p10/d2418,It,time.n.08,"['It', ""'s"", 'October', 'the']","['time', 'be', 'october', 'the']","['PRO', 'NOW', 'MOY', 'EQU']","['time.n.08', 'O', 'O', 'O']"
143, p10/d3140,taunting,taunt.v.01,"['You', ""'re"", 'taunting', 'me', '.']","['hearer', 'be', 'taunt', 'speaker', '.']","['PRO', 'NOW', 'EXG', 'PRO', 'NIL']","['O', 'O', 'taunt.v.01', 'O', 'O']"
144, p00/d0942,want,want.v.01,"['I', 'do', ""n't"", 'want', 'pizza', '.', 'I']","['speaker', 'do', 'not', 'want', 'pizza', '.', 'speaker', '.']","['PRO', 'NOW', 'NOT', 'EXS', 'CON', 'NIL', 'PRO', 'NIL']","['O', 'O', 'O', 'want.v.01', 'pizza.n.01', 'O', 'O', 'O']"
145, p00/d0942,pizza,pizza.n.01,"['do', ""n't"", 'want', 'pizza', '.', 'I', ""'m""]","['speaker', 'do', 'not', 'want', 'pizza', '.', 'speaker', 'be', '.']","['PRO', 'NOW', 'NOT', 'EXS', 'CON', 'NIL', 'PRO', 'NOW', 'NIL']","['O', 'O', 'O', 'want.v.01', 'pizza.n.01', 'O', 'O', 'O', 'O']"
146, p00/d0942,hungry,hungry.a.01,"['I', ""'m"", 'not', 'hungry', '.']","['speaker', '.', 'speaker', 'be', 'not', 'hungry', '.']","['PRO', 'NIL', 'PRO', 'NOW', 'NOT', 'IST', 'NIL']","['O', 'O', 'O', 'O', 'O', 'hungry.a.01', 'O']"
147, p10/d0893,Oscar,animal.n.01,"['Oscar', 'was', 'my', 'mum']","['oscar', 'be', 'speaker', 'mum']","['NTH', 'EPS', 'HAS', 'ROL']","['animal.n.01', 'be.v.02', 'O', 'mum.n.02']"
148, p10/d0893,was,be.v.02,"['Oscar', 'was', 'my', 'mum', ""'s""]","['oscar', 'be', 'speaker', 'mum', ""'s""]","['NTH', 'EPS', 'HAS', 'ROL', 'HAS']","['animal.n.01', 'be.v.02', 'O', 'mum.n.02', 'O']"
149, p10/d0893,mum,mum.n.02,"['Oscar', 'was', 'my', 'mum', ""'s"", 'dog', '.']","['oscar', 'be', 'speaker', 'mum', ""'s"", 'dog', '.']","['NTH', 'EPS', 'HAS', 'ROL', 'HAS', 'CON', 'NIL']","['animal.n.01', 'be.v.02', 'O', 'mum.n.02', 'O', 'dog.n.01', 'O']"
150, p10/d0893,dog,dog.n.01,"['my', 'mum', ""'s"", 'dog', '.']","['speaker', 'mum', ""'s"", 'dog', '.']","['HAS', 'ROL', 'HAS', 'CON', 'NIL']","['O', 'mum.n.02', 'O', 'dog.n.01', 'O']"
151, p10/d0802,He,male.n.02,"['He', 'wants', 'the', 'money']","['male', 'want', 'the', 'money']","['PRO', 'ENS', 'DEF', 'CON']","['male.n.02', 'want.v.03', 'O', 'money.n.01']"
152, p10/d0802,wants,want.v.03,"['He', 'wants', 'the', 'money', '.']","['male', 'want', 'the', 'money', '.']","['PRO', 'ENS', 'DEF', 'CON', 'NIL']","['male.n.02', 'want.v.03', 'O', 'money.n.01', 'O']"
153, p10/d0802,money,money.n.01,"['He', 'wants', 'the', 'money', '.']","['male', 'want', 'the', 'money', '.']","['PRO', 'ENS', 'DEF', 'CON', 'NIL']","['male.n.02', 'want.v.03', 'O', 'money.n.01', 'O']"
154, p30/d2898,Keeping,keep.v.20,"['Keeping', 'a', 'car', 'is']","['keep', 'a', 'car', 'be', 'a']","['EXG', 'DIS', 'CON', 'ENS', 'DIS']","['keep.v.20', 'O', 'car.n.01', 'be.v.01', 'O']"
155, p30/d2898,car,car.n.01,"['Keeping', 'a', 'car', 'is', 'a', 'considerable']","['keep', 'a', 'car', 'be', 'a', 'considerable']","['EXG', 'DIS', 'CON', 'ENS', 'DIS', 'IST']","['keep.v.20', 'O', 'car.n.01', 'be.v.01', 'O', 'considerable.a.01']"
156, p30/d2898,is,be.v.01,"['Keeping', 'a', 'car', 'is', 'a', 'considerable', 'expense']","['keep', 'a', 'car', 'be', 'a', 'considerable', 'expense']","['EXG', 'DIS', 'CON', 'ENS', 'DIS', 'IST', 'CON']","['keep.v.20', 'O', 'car.n.01', 'be.v.01', 'O', 'considerable.a.01', 'expense.n.01']"
157, p30/d2898,considerable,considerable.a.01,"['car', 'is', 'a', 'considerable', 'expense', '.']","['a', 'car', 'be', 'a', 'considerable', 'expense', '.']","['DIS', 'CON', 'ENS', 'DIS', 'IST', 'CON', 'NIL']","['O', 'car.n.01', 'be.v.01', 'O', 'considerable.a.01', 'expense.n.01', 'O']"
158, p30/d2898,expense,expense.n.01,"['is', 'a', 'considerable', 'expense', '.']","['a', 'be', 'a', 'considerable', 'expense', '.']","['DIS', 'ENS', 'DIS', 'IST', 'CON', 'NIL']","['O', 'be.v.01', 'O', 'considerable.a.01', 'expense.n.01', 'O']"
159, p30/d3436,father,father.n.01,"['My', 'father', 'died', 'five', 'years']","['speaker', 'father', 'die', '5', 'year']","['HAS', 'ROL', 'EPS', 'QUC', 'UOM']","['O', 'father.n.01', 'die.v.01', 'O', 'year.n.01']"
160, p30/d3436,died,die.v.01,"['My', 'father', 'died', 'five', 'years', 'ago']","['speaker', 'father', 'die', '5', 'year', 'ago']","['HAS', 'ROL', 'EPS', 'QUC', 'UOM', 'PST']","['O', 'father.n.01', 'die.v.01', 'O', 'year.n.01', 'O']"
161, p30/d3436,years,year.n.01,"['father', 'died', 'five', 'years', 'ago', '.']","['father', 'die', '5', 'year', 'ago', '.']","['ROL', 'EPS', 'QUC', 'UOM', 'PST', 'NIL']","['father.n.01', 'die.v.01', 'O', 'year.n.01', 'O', 'O']"
162, p00/d1693,jokes,joke.n.01,"['Your', 'jokes', 'are', ""n't"", 'funny']","['hearer', 'joke', 'be', 'not', 'funny']","['HAS', 'CON', 'NOW', 'NOT', 'IST']","['O', 'joke.n.01', 'O', 'O', 'funny.a.01']"
163, p00/d1693,funny,funny.a.01,"['jokes', 'are', ""n't"", 'funny', '.']","['joke', 'be', 'not', 'funny', '.']","['CON', 'NOW', 'NOT', 'IST', 'NIL']","['joke.n.01', 'O', 'O', 'funny.a.01', 'O']"
164, p20/d2859,Who,person.n.01,"['Who', ""'s"", 'your', 'favorite']","['person', 'be', 'hearer', 'favorite']","['QUE', 'ENS', 'HAS', 'TOP']","['person.n.01', 'be.v.02', 'O', 'favorite.a.02']"
165, p20/d2859,'s,be.v.02,"['Who', ""'s"", 'your', 'favorite', 'painter']","['person', 'be', 'hearer', 'favorite', 'painter']","['QUE', 'ENS', 'HAS', 'TOP', 'ROL']","['person.n.01', 'be.v.02', 'O', 'favorite.a.02', 'painter.n.01']"
166, p20/d2859,favorite,favorite.a.02,"['Who', ""'s"", 'your', 'favorite', 'painter', '?']","['person', 'be', 'hearer', 'favorite', 'painter', '?']","['QUE', 'ENS', 'HAS', 'TOP', 'ROL', 'QUE']","['person.n.01', 'be.v.02', 'O', 'favorite.a.02', 'painter.n.01', 'O']"
167, p20/d2859,painter,painter.n.01,"[""'s"", 'your', 'favorite', 'painter', '?']","['be', 'hearer', 'favorite', 'painter', '?']","['ENS', 'HAS', 'TOP', 'ROL', 'QUE']","['be.v.02', 'O', 'favorite.a.02', 'painter.n.01', 'O']"
168, p30/d2999,Everybody,person.n.01,"['Everybody', 'wants', 'something', '.']","['person', 'want', 'entity', '.']","['AND', 'ENS', 'DIS', 'NIL']","['person.n.01', 'want.v.01', 'entity.n.01', 'O']"
169, p30/d2999,wants,want.v.01,"['Everybody', 'wants', 'something', '.']","['person', 'want', 'entity', '.']","['AND', 'ENS', 'DIS', 'NIL']","['person.n.01', 'want.v.01', 'entity.n.01', 'O']"
170, p30/d2999,something,entity.n.01,"['Everybody', 'wants', 'something', '.']","['person', 'want', 'entity', '.']","['AND', 'ENS', 'DIS', 'NIL']","['person.n.01', 'want.v.01', 'entity.n.01', 'O']"
171, p00/d3187,Tom,male.n.02,"['Tom', 'is', 'very', 'polite']","['tom', 'be', 'very', 'polite']","['PER', 'NOW', 'INT', 'DEG']","['male.n.02', 'O', 'very.r.01', 'polite.a.01']"
172, p00/d3187,very,very.r.01,"['Tom', 'is', 'very', 'polite', '.']","['tom', 'be', 'very', 'polite', '.']","['PER', 'NOW', 'INT', 'DEG', 'NIL']","['male.n.02', 'O', 'very.r.01', 'polite.a.01', 'O']"
173, p00/d3187,polite,polite.a.01,"['Tom', 'is', 'very', 'polite', '.']","['tom', 'be', 'very', 'polite', '.']","['PER', 'NOW', 'INT', 'DEG', 'NIL']","['male.n.02', 'O', 'very.r.01', 'polite.a.01', 'O']"
174, p10/d2688,magazines,magazine.n.02,"['How', 'many', 'magazines', 'are', 'on', 'the']","['how', '?', 'magazine', 'be', 'on', 'the']","['QUE', 'QUV', 'CON', 'ENS', 'REL', 'DEF']","['O', 'O', 'magazine.n.02', 'be.v.03', 'O', 'O']"
175, p10/d2688,are,be.v.03,"['How', 'many', 'magazines', 'are', 'on', 'the', 'desk']","['how', '?', 'magazine', 'be', 'on', 'the', 'desk']","['QUE', 'QUV', 'CON', 'ENS', 'REL', 'DEF', 'CON']","['O', 'O', 'magazine.n.02', 'be.v.03', 'O', 'O', 'desk.n.01']"
176, p10/d2688,desk,desk.n.01,"['are', 'on', 'the', 'desk', '?']","['be', 'on', 'the', 'desk', '?']","['ENS', 'REL', 'DEF', 'CON', 'QUE']","['be.v.03', 'O', 'O', 'desk.n.01', 'O']"
177, p00/d0798,It,entity.n.01,"['It', 'took', 'me', 'two']","['entity', 'take', 'speaker', '2']","['NIL', 'EPS', 'PRO', 'QUC']","['entity.n.01', 'take.v.02', 'O', 'O']"
178, p00/d0798,took,take.v.02,"['It', 'took', 'me', 'two', 'hours']","['entity', 'take', 'speaker', '2', 'hour']","['NIL', 'EPS', 'PRO', 'QUC', 'UOM']","['entity.n.01', 'take.v.02', 'O', 'O', 'hour.n.01']"
179, p00/d0798,hours,hour.n.01,"['took', 'me', 'two', 'hours', 'to', 'memorize', 'this']","['take', 'speaker', '2', 'hour', 'to', 'memorize', 'entity']","['EPS', 'PRO', 'QUC', 'UOM', 'NIL', 'EXS', 'PRX']","['take.v.02', 'O', 'O', 'hour.n.01', 'O', 'memorize.v.01', 'entity.n.01']"
180, p00/d0798,memorize,memorize.v.01,"['two', 'hours', 'to', 'memorize', 'this', 'sentence', '.']","['2', 'hour', 'to', 'memorize', 'entity', 'sentence', '.']","['QUC', 'UOM', 'NIL', 'EXS', 'PRX', 'CON', 'NIL']","['O', 'hour.n.01', 'O', 'memorize.v.01', 'entity.n.01', 'sentence.n.01', 'O']"
181, p00/d0798,this,entity.n.01,"['hours', 'to', 'memorize', 'this', 'sentence', '.']","['hour', 'to', 'memorize', 'entity', 'sentence', '.']","['UOM', 'NIL', 'EXS', 'PRX', 'CON', 'NIL']","['hour.n.01', 'O', 'memorize.v.01', 'entity.n.01', 'sentence.n.01', 'O']"
182, p00/d0798,sentence,sentence.n.01,"['to', 'memorize', 'this', 'sentence', '.']","['to', 'memorize', 'entity', 'sentence', '.']","['NIL', 'EXS', 'PRX', 'CON', 'NIL']","['O', 'memorize.v.01', 'entity.n.01', 'sentence.n.01', 'O']"
183, p00/d3037,He,male.n.02,"['He', 'called', 'his', 'mother']","['male', 'call~up', 'male', 'mother']","['PRO', 'EPS', 'HAS', 'ROL']","['male.n.02', 'call_up.v.02', 'male.n.02', 'mother.n.01']"
184, p00/d3037,called,call_up.v.02,"['He', 'called', 'his', 'mother', 'up']","['male', 'call~up', 'male', 'mother', 'up']","['PRO', 'EPS', 'HAS', 'ROL', 'REL']","['male.n.02', 'call_up.v.02', 'male.n.02', 'mother.n.01', 'O']"
185, p00/d3037,his,male.n.02,"['He', 'called', 'his', 'mother', 'up', 'from']","['male', 'call~up', 'male', 'mother', 'up', 'from']","['PRO', 'EPS', 'HAS', 'ROL', 'REL', 'REL']","['male.n.02', 'call_up.v.02', 'male.n.02', 'mother.n.01', 'O', 'O']"
186, p00/d3037,mother,mother.n.01,"['He', 'called', 'his', 'mother', 'up', 'from', 'the']","['male', 'call~up', 'male', 'mother', 'up', 'from', 'the']","['PRO', 'EPS', 'HAS', 'ROL', 'REL', 'REL', 'DEF']","['male.n.02', 'call_up.v.02', 'male.n.02', 'mother.n.01', 'O', 'O', 'O']"
187, p00/d3037,airport,airport.n.01,"['up', 'from', 'the', 'airport', '.']","['up', 'from', 'the', 'airport', '.']","['REL', 'REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'O', 'airport.n.01', 'O']"
188, p00/d1461,Everyone,person.n.01,"['Everyone', ""'s"", 'eating', '.']","['person', 'be', 'eat', '.']","['AND', 'NOW', 'EXG', 'NIL']","['person.n.01', 'O', 'eat.v.02', 'O']"
189, p00/d1461,eating,eat.v.02,"['Everyone', ""'s"", 'eating', '.']","['person', 'be', 'eat', '.']","['AND', 'NOW', 'EXG', 'NIL']","['person.n.01', 'O', 'eat.v.02', 'O']"
190, p00/d2315,they,person.n.01,"['Are', 'they', 'live', '?']","['be', 'person', 'live', '?']","['NOW', 'PRO', 'IST', 'QUE']","['O', 'person.n.01', 'live.a.01', 'O']"
191, p00/d2315,live,live.a.01,"['Are', 'they', 'live', '?']","['be', 'person', 'live', '?']","['NOW', 'PRO', 'IST', 'QUE']","['O', 'person.n.01', 'live.a.01', 'O']"
192, p00/d2984,This,entity.n.01,"['This', 'is', 'exciting', '.']","['entity', 'be', 'exciting', '.']","['PRX', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'exciting.a.01', 'O']"
193, p00/d2984,exciting,exciting.a.01,"['This', 'is', 'exciting', '.']","['entity', 'be', 'exciting', '.']","['PRX', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'exciting.a.01', 'O']"
194, p00/d2468,Tom,male.n.02,"['Tom', 'has', 'bought', 'a']","['tom', 'have', 'buy', 'a', 'have']","['PER', 'NOW', 'EXT', 'DIS', 'ENS']","['male.n.02', 'O', 'buy.v.01', 'O', 'have.v.02']"
195, p00/d2468,bought,buy.v.01,"['Tom', 'has', 'bought', 'a', 'house', 'which']","['tom', 'have', 'buy', 'a', 'house', 'which', 'have']","['PER', 'NOW', 'EXT', 'DIS', 'CON', 'REL', 'ENS']","['male.n.02', 'O', 'buy.v.01', 'O', 'house.n.01', 'O', 'have.v.02']"
196, p00/d2468,house,house.n.01,"['has', 'bought', 'a', 'house', 'which', 'has', 'six']","['have', 'buy', 'a', 'house', 'which', 'have', '6']","['NOW', 'EXT', 'DIS', 'CON', 'REL', 'ENS', 'QUC']","['O', 'buy.v.01', 'O', 'house.n.01', 'O', 'have.v.02', 'O']"
197, p00/d2468,rooms,room.n.01,"['which', 'has', 'six', 'rooms', '.']","['have', 'which', 'have', '6', 'room', '.']","['NOW', 'REL', 'ENS', 'QUC', 'CON', 'NIL']","['O', 'O', 'have.v.02', 'O', 'room.n.01', 'O']"
198, p00/d1916,lied,lie.v.05,"['You', 'lied', 'to', 'me', '!']","['hearer', 'lie', 'to', 'speaker', '!']","['PRO', 'EPS', 'REL', 'PRO', 'EMP']","['O', 'lie.v.05', 'O', 'O', 'O']"
199, p10/d1821,Tom,male.n.02,"['Tom', 'loves', 'chocolate~cake', '.']","['tom', 'love', 'chocolate~cake', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'chocolate_cake.n.01', 'O']"
200, p10/d1821,loves,love.v.01,"['Tom', 'loves', 'chocolate~cake', '.']","['tom', 'love', 'chocolate~cake', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'chocolate_cake.n.01', 'O']"
201, p10/d1821,chocolate~cake,chocolate_cake.n.01,"['Tom', 'loves', 'chocolate~cake', '.']","['tom', 'love', 'chocolate~cake', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'chocolate_cake.n.01', 'O']"
202, p00/d1308,silent,silent.a.02,"['Both', 'were', 'silent', '.']","['both', 'be', 'silent', '.']","['AND', 'PST', 'IST', 'NIL']","['O', 'O', 'silent.a.02', 'O']"
203, p20/d1191,people,person.n.01,"['Some', '2,000', 'people', 'are', 'currently', 'employed']","['some', '2000', 'person', 'be', 'currently', 'employ']","['APX', 'QUC', 'CON', 'NOW', 'NOW', 'EXS']","['O', 'O', 'person.n.01', 'O', 'O', 'employ.v.02']"
204, p20/d1191,employed,employ.v.02,"['people', 'are', 'currently', 'employed', 'at', 'the', 'Suzano']","['person', 'be', 'currently', 'employ', 'at', 'the', 'suzano']","['CON', 'NOW', 'NOW', 'EXS', 'REL', 'DEF', 'GEO']","['person.n.01', 'O', 'O', 'employ.v.02', 'O', 'O', 'geographical_area.n.01']"
205, p20/d1191,Suzano,geographical_area.n.01,"['employed', 'at', 'the', 'Suzano', 'industrial~park', '.']","['employ', 'at', 'the', 'suzano', 'industrial~park', '.']","['EXS', 'REL', 'DEF', 'GEO', 'CON', 'NIL']","['employ.v.02', 'O', 'O', 'geographical_area.n.01', 'industrial_park.n.01', 'O']"
206, p20/d1191,industrial~park,industrial_park.n.01,"['at', 'the', 'Suzano', 'industrial~park', '.']","['at', 'the', 'suzano', 'industrial~park', '.']","['REL', 'DEF', 'GEO', 'CON', 'NIL']","['O', 'O', 'geographical_area.n.01', 'industrial_park.n.01', 'O']"
207, p00/d1741,plan,plan.n.01,"['My', 'plan', 'worked', '.']","['speaker', 'plan', 'work', '.']","['HAS', 'CON', 'EPS', 'NIL']","['O', 'plan.n.01', 'work.v.03', 'O']"
208, p00/d1741,worked,work.v.03,"['My', 'plan', 'worked', '.']","['speaker', 'plan', 'work', '.']","['HAS', 'CON', 'EPS', 'NIL']","['O', 'plan.n.01', 'work.v.03', 'O']"
209, p10/d2312,Tom,male.n.02,"['Tom', 'put', 'his', 'pistol']","['tom', 'put', 'male', 'pistol', 'male']","['PER', 'EPS', 'HAS', 'CON', 'HAS']","['male.n.02', 'put.v.01', 'male.n.02', 'pistol.n.01', 'male.n.02']"
210, p10/d2312,put,put.v.01,"['Tom', 'put', 'his', 'pistol', 'under']","['tom', 'put', 'male', 'pistol', 'under', 'male']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'HAS']","['male.n.02', 'put.v.01', 'male.n.02', 'pistol.n.01', 'O', 'male.n.02']"
211, p10/d2312,his,male.n.02,"['Tom', 'put', 'his', 'pistol', 'under', 'his']","['tom', 'put', 'male', 'pistol', 'under', 'male']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'HAS']","['male.n.02', 'put.v.01', 'male.n.02', 'pistol.n.01', 'O', 'male.n.02']"
